"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active"
"Canada",2020-04-01,175,1,0,0
"Canada",2020-04-01,193,3,0,0
"Canada",2020-04-01,754,9,0,0
"Canada",2020-04-01,1013,24,0,0
"Canada",2020-04-01,2392,37,0,0
"Canada",2020-04-01,4611,33,0,0
"Canada",2020-04-02,0,0,1735,0
"Canada",2020-04-02,0,1,0,0
"Canada",2020-04-02,2,0,0,0
"Canada",2020-04-02,6,0,0,0
"Canada",2020-04-02,13,0,0,0
"Canada",2020-04-02,22,0,0,0
"Canada",2020-04-02,91,0,0,0
"Canada",2020-04-02,167,1,0,0
"Canada",2020-04-02,183,1,0,0
"Canada",2020-04-02,193,0,0,0
"Canada",2020-04-02,206,3,0,0
"Canada",2020-04-02,969,13,0,0
"Canada",2020-04-02,1121,31,0,0
"Canada",2020-04-02,2793,53,0,0
"Canada",2020-04-02,5518,36,0,0
"Canada",2020-04-03,0,0,2175,0
"Canada",2020-04-03,0,1,0,0
"Canada",2020-04-03,2,0,0,0
"Canada",2020-04-03,6,0,0,0
"Canada",2020-04-03,13,0,0,0
"Canada",2020-04-03,22,0,0,0
"Canada",2020-04-03,91,0,0,0
"Canada",2020-04-03,182,2,0,0
"Canada",2020-04-03,195,1,0,0
"Canada",2020-04-03,207,0,0,0
"Canada",2020-04-03,220,3,0,0
"Canada",2020-04-03,969,13,0,0
"Canada",2020-04-03,1174,31,0,0
"Canada",2020-04-03,3255,67,0,0
"Canada",2020-04-03,6101,61,0,0
"Canada",2020-04-04,0,0,2577,0
"Canada",2020-04-04,0,1,0,0
"Canada",2020-04-04,4,0,0,0
"Canada",2020-04-04,6,0,0,0
"Canada",2020-04-04,13,0,0,0
"Canada",2020-04-04,22,0,0,0
"Canada",2020-04-04,91,0,0,0
"Canada",2020-04-04,182,2,0,0
"Canada",2020-04-04,195,1,0,0
"Canada",2020-04-04,220,3,0,0
"Canada",2020-04-04,236,0,0,0
"Canada",2020-04-04,1075,18,0,0
"Canada",2020-04-04,1203,38,0,0
"Canada",2020-04-04,3630,94,0,0
"Canada",2020-04-04,6101,61,0,0
"Canada",2020-04-05,0,0,3012,0
"Canada",2020-04-05,0,1,0,0
"Canada",2020-04-05,4,0,0,0
"Canada",2020-04-05,6,0,0,0
"Canada",2020-04-05,13,0,0,0
"Canada",2020-04-05,22,0,0,0
"Canada",2020-04-05,98,0,0,0
"Canada",2020-04-05,203,2,0,0
"Canada",2020-04-05,217,1,0,0
"Canada",2020-04-05,249,3,0,0
"Canada",2020-04-05,262,0,0,0
"Canada",2020-04-05,1181,20,0,0
"Canada",2020-04-05,1203,38,0,0
"Canada",2020-04-05,4354,119,0,0
"Canada",2020-04-05,7944,75,0,0
"Canada",2020-04-06,0,0,3256,0
"Canada",2020-04-06,0,1,0,0
"Canada",2020-04-06,5,0,0,0
"Canada",2020-04-06,6,0,0,0
"Canada",2020-04-06,13,0,0,0
"Canada",2020-04-06,22,0,0,0
"Canada",2020-04-06,103,0,0,0
"Canada",2020-04-06,203,2,0,0
"Canada",2020-04-06,226,1,0,0
"Canada",2020-04-06,249,3,0,0
"Canada",2020-04-06,293,0,0,0
"Canada",2020-04-06,1250,23,0,0
"Canada",2020-04-06,1266,38,0,0
"Canada",2020-04-06,4347,150,0,0
"Canada",2020-04-06,8580,121,0,0
"Canada",2020-04-07,0,0,3791,0
"Canada",2020-04-07,0,1,0,0
"Canada",2020-04-07,5,0,0,0
"Canada",2020-04-07,7,0,0,0
"Canada",2020-04-07,13,0,0,0
"Canada",2020-04-07,22,0,0,0
"Canada",2020-04-07,105,0,0,0
"Canada",2020-04-07,217,3,0,0
"Canada",2020-04-07,228,1,0,0
"Canada",2020-04-07,260,3,0,0
"Canada",2020-04-07,310,1,0,0
"Canada",2020-04-07,1266,39,0,0
"Canada",2020-04-07,1373,24,0,0
"Canada",2020-04-07,4726,153,0,0
"Canada",2020-04-07,9340,150,0,0
"Canada",2020-04-08,0,0,4154,0
"Canada",2020-04-08,0,1,0,0
"Canada",2020-04-08,5,0,0,0
"Canada",2020-04-08,7,0,0,0
"Canada",2020-04-08,13,0,0,0
"Canada",2020-04-08,25,1,0,0
"Canada",2020-04-08,105,0,0,0
"Canada",2020-04-08,217,3,0,0
"Canada",2020-04-08,228,1,0,0
"Canada",2020-04-08,260,3,0,0
"Canada",2020-04-08,310,1,0,0
"Canada",2020-04-08,1291,43,0,0
"Canada",2020-04-08,1373,26,0,0
"Canada",2020-04-08,5276,153,0,0
"Canada",2020-04-08,10031,175,0,0
"Canada",2020-04-09,0,0,5162,0
"Canada",2020-04-09,0,1,0,0
"Canada",2020-04-09,5,0,0,0
"Canada",2020-04-09,7,0,0,0
"Canada",2020-04-09,13,0,0,0
"Canada",2020-04-09,25,0,0,0
"Canada",2020-04-09,108,0,0,0
"Canada",2020-04-09,221,3,0,0
"Canada",2020-04-09,232,2,0,0
"Canada",2020-04-09,271,3,0,0
"Canada",2020-04-09,342,1,0,0
"Canada",2020-04-09,1336,48,0,0
"Canada",2020-04-09,1423,29,0,0
"Canada",2020-04-09,5759,200,0,0
"Canada",2020-04-09,10912,216,0,0
"Canada",2020-04-10,0,0,5855,0
"Canada",2020-04-10,0,1,0,0
"Canada",2020-04-10,5,0,0,0
"Canada",2020-04-10,8,0,0,0
"Canada",2020-04-10,13,0,0,0
"Canada",2020-04-10,25,0,0,0
"Canada",2020-04-10,112,0,0,0
"Canada",2020-04-10,230,3,0,0
"Canada",2020-04-10,239,3,0,0
"Canada",2020-04-10,285,3,0,0
"Canada",2020-04-10,407,2,0,0
"Canada",2020-04-10,1370,50,0,0
"Canada",2020-04-10,1451,32,0,0
"Canada",2020-04-10,6237,222,0,0
"Canada",2020-04-10,11677,241,0,0
"Canada",2020-04-11,0,0,6589,0
"Canada",2020-04-11,0,1,0,0
"Canada",2020-04-11,5,0,0,0
"Canada",2020-04-11,8,0,0,0
"Canada",2020-04-11,13,0,0,0
"Canada",2020-04-11,25,0,0,0
"Canada",2020-04-11,112,0,0,0
"Canada",2020-04-11,241,3,0,0
"Canada",2020-04-11,243,4,0,0
"Canada",2020-04-11,289,4,0,0
"Canada",2020-04-11,428,2,0,0
"Canada",2020-04-11,1445,58,0,0
"Canada",2020-04-11,1567,40,0,0
"Canada",2020-04-11,6648,253,0,0
"Canada",2020-04-11,12292,289,0,0
"Canada",2020-04-12,0,0,7123,-7123
"Canada",2020-04-12,5,0,0,5
"Canada",2020-04-12,8,0,0,8
"Canada",2020-04-12,13,0,0,13
"Canada",2020-04-12,25,0,0,25
"Canada",2020-04-12,114,0,0,114
"Canada",2020-04-12,242,3,0,239
"Canada",2020-04-12,242,4,0,238
"Canada",2020-04-12,298,4,0,294
"Canada",2020-04-12,445,2,0,443
"Canada",2020-04-12,1445,58,0,1387
"Canada",2020-04-12,1567,40,0,1527
"Canada",2020-04-12,7049,274,0,6775
"Canada",2020-04-12,12846,328,0,12518
"Canada",2020-04-13,0,0,7758,-7758
"Canada",2020-04-13,5,0,0,5
"Canada",2020-04-13,8,0,0,8
"Canada",2020-04-13,13,0,0,13
"Canada",2020-04-13,25,0,0,25
"Canada",2020-04-13,116,0,0,116
"Canada",2020-04-13,244,3,0,241
"Canada",2020-04-13,246,4,0,242
"Canada",2020-04-13,300,4,0,296
"Canada",2020-04-13,474,3,0,471
"Canada",2020-04-13,1490,69,0,1421
"Canada",2020-04-13,1732,46,0,1686
"Canada",2020-04-13,7470,291,0,7179
"Canada",2020-04-13,13557,360,0,13197
"Canada",2020-04-14,0,0,8210,-8210
"Canada",2020-04-14,5,0,0,5
"Canada",2020-04-14,8,0,0,8
"Canada",2020-04-14,13,0,0,13
"Canada",2020-04-14,25,0,0,25
"Canada",2020-04-14,116,0,0,116
"Canada",2020-04-14,244,3,0,241
"Canada",2020-04-14,246,4,0,242
"Canada",2020-04-14,300,4,0,296
"Canada",2020-04-14,517,3,0,514
"Canada",2020-04-14,1490,69,0,1421
"Canada",2020-04-14,1870,48,0,1822
"Canada",2020-04-14,7953,334,0,7619
"Canada",2020-04-14,14248,435,0,13813
"Canada",2020-04-15,0,0,8966,-8966
"Canada",2020-04-15,5,0,0,5
"Canada",2020-04-15,8,0,0,8
"Canada",2020-04-15,13,0,0,13
"Canada",2020-04-15,26,0,0,26
"Canada",2020-04-15,117,0,0,117
"Canada",2020-04-15,246,5,0,241
"Canada",2020-04-15,247,3,0,244
"Canada",2020-04-15,304,4,0,300
"Canada",2020-04-15,549,3,0,546
"Canada",2020-04-15,1517,72,0,1445
"Canada",2020-04-15,1870,48,0,1822
"Canada",2020-04-15,8447,385,0,8062
"Canada",2020-04-15,14860,487,0,14373
"Canada",2020-04-16,0,0,9698,-9698
"Canada",2020-04-16,5,0,0,5
"Canada",2020-04-16,8,0,0,8
"Canada",2020-04-16,13,0,0,13
"Canada",2020-04-16,26,0,0,26
"Canada",2020-04-16,117,0,0,117
"Canada",2020-04-16,250,5,0,245
"Canada",2020-04-16,252,3,0,249
"Canada",2020-04-16,305,4,0,301
"Canada",2020-04-16,579,3,0,576
"Canada",2020-04-16,1561,75,0,1486
"Canada",2020-04-16,1996,48,0,1948
"Canada",2020-04-16,9840,490,0,9350
"Canada",2020-04-16,15857,630,0,15227
"Central African Republic",2020-04-01,3,0,0,3
"Central African Republic",2020-04-02,3,0,0,3
"Central African Republic",2020-04-03,8,0,0,8
"Central African Republic",2020-04-04,8,0,0,8
"Central African Republic",2020-04-05,8,0,0,8
"Central African Republic",2020-04-06,8,0,0,8
"Central African Republic",2020-04-07,8,0,0,8
"Central African Republic",2020-04-08,8,0,0,8
"Central African Republic",2020-04-09,8,0,0,8
"Central African Republic",2020-04-10,8,0,0,8
"Central African Republic",2020-04-11,8,0,0,8
"Central African Republic",2020-04-12,8,0,0,8
"Central African Republic",2020-04-13,11,0,3,8
"Central African Republic",2020-04-14,11,0,4,7
"Central African Republic",2020-04-15,12,0,4,8
"Central African Republic",2020-04-16,12,0,4,8
"Chad",2020-04-01,7,0,0,7
"Chad",2020-04-02,8,0,0,8
"Chad",2020-04-03,8,0,0,8
"Chad",2020-04-04,9,0,0,9
"Chad",2020-04-05,9,0,0,9
"Chad",2020-04-06,9,0,0,9
"Chad",2020-04-07,10,0,2,8
"Chad",2020-04-08,10,0,2,8
"Chad",2020-04-09,11,0,2,9
"Chad",2020-04-10,11,0,2,9
"Chad",2020-04-11,11,0,2,9
"Chad",2020-04-12,18,0,2,16
"Chad",2020-04-13,23,0,2,21
"Chad",2020-04-14,23,0,2,21
"Chad",2020-04-15,23,0,2,21
"Chad",2020-04-16,27,0,5,22
"Chile",2020-04-01,3031,16,234,2781
"Chile",2020-04-02,3404,18,335,3051
"Chile",2020-04-03,3737,22,427,3288
"Chile",2020-04-04,4161,27,528,3606
"Chile",2020-04-05,4471,34,618,3819
"Chile",2020-04-06,4815,37,728,4050
"Chile",2020-04-07,5116,43,898,4175
"Chile",2020-04-08,5546,48,1115,4383
"Chile",2020-04-09,5972,57,1274,4641
"Chile",2020-04-10,6501,65,1571,4865
"Chile",2020-04-11,6927,73,1864,4990
"Chile",2020-04-12,7213,80,2059,5074
"Chile",2020-04-13,7525,82,2367,5076
"Chile",2020-04-14,7917,92,2646,5179
"Chile",2020-04-15,8273,94,2937,5242
"Chile",2020-04-16,8807,105,3299,5403
"China",2020-04-01,1,0,1,0
"China",2020-04-01,18,0,18,0
"China",2020-04-01,41,0,10,31
"China",2020-04-01,75,0,75,0
"China",2020-04-01,76,3,73,0
"China",2020-04-01,98,1,92,5
"China",2020-04-01,111,1,74,36
"China",2020-04-01,137,0,133,4
"China",2020-04-01,138,2,127,9
"China",2020-04-01,140,2,124,14
"China",2020-04-01,146,2,144,0
"China",2020-04-01,168,6,162,0
"China",2020-04-01,176,3,135,38
"China",2020-04-01,182,2,172,8
"China",2020-04-01,254,2,250,2
"China",2020-04-01,255,3,242,10
"China",2020-04-01,323,6,310,7
"China",2020-04-01,345,1,298,46
"China",2020-04-01,484,13,469,2
"China",2020-04-01,516,6,341,169
"China",2020-04-01,552,3,537,12
"China",2020-04-01,579,6,570,3
"China",2020-04-01,580,8,418,154
"China",2020-04-01,646,0,631,15
"China",2020-04-01,765,4,147,614
"China",2020-04-01,774,7,753,14
"China",2020-04-01,937,1,935,1
"China",2020-04-01,990,6,984,0
"China",2020-04-01,1018,4,1014,0
"China",2020-04-01,1257,1,1226,30
"China",2020-04-01,1276,22,1251,3
"China",2020-04-01,1501,8,1357,136
"China",2020-04-01,67802,3193,63326,1283
"China",2020-04-02,1,0,1,0
"China",2020-04-02,18,0,18,0
"China",2020-04-02,41,0,10,31
"China",2020-04-02,75,0,75,0
"China",2020-04-02,76,3,73,0
"China",2020-04-02,98,1,92,5
"China",2020-04-02,117,1,74,42
"China",2020-04-02,137,0,133,4
"China",2020-04-02,138,2,127,9
"China",2020-04-02,141,2,124,15
"China",2020-04-02,146,2,144,0
"China",2020-04-02,168,6,162,0
"China",2020-04-02,176,3,135,38
"China",2020-04-02,183,2,172,9
"China",2020-04-02,254,2,252,0
"China",2020-04-02,255,3,242,10
"China",2020-04-02,325,6,310,9
"China",2020-04-02,345,1,299,45
"China",2020-04-02,488,13,469,6
"China",2020-04-02,522,6,343,173
"China",2020-04-02,554,3,537,14
"China",2020-04-02,579,6,570,3
"China",2020-04-02,582,8,424,150
"China",2020-04-02,647,0,631,16
"China",2020-04-02,775,7,753,15
"China",2020-04-02,802,4,147,651
"China",2020-04-02,937,1,935,1
"China",2020-04-02,990,6,984,0
"China",2020-04-02,1019,4,1014,1
"China",2020-04-02,1258,1,1228,29
"China",2020-04-02,1276,22,1251,3
"China",2020-04-02,1507,8,1365,134
"China",2020-04-02,67802,3199,63471,1132
"China",2020-04-03,1,0,1,0
"China",2020-04-03,18,0,18,0
"China",2020-04-03,43,0,10,33
"China",2020-04-03,75,0,75,0
"China",2020-04-03,76,3,73,0
"China",2020-04-03,98,1,92,5
"China",2020-04-03,117,1,74,42
"China",2020-04-03,137,0,133,4
"China",2020-04-03,138,2,127,9
"China",2020-04-03,141,2,124,15
"China",2020-04-03,146,2,144,0
"China",2020-04-03,168,6,162,0
"China",2020-04-03,180,3,140,37
"China",2020-04-03,184,2,172,10
"China",2020-04-03,254,2,252,0
"China",2020-04-03,255,3,244,8
"China",2020-04-03,326,6,310,10
"China",2020-04-03,349,1,300,48
"China",2020-04-03,489,13,469,7
"China",2020-04-03,526,6,348,172
"China",2020-04-03,555,3,537,15
"China",2020-04-03,579,6,570,3
"China",2020-04-03,584,8,434,142
"China",2020-04-03,651,0,632,19
"China",2020-04-03,778,7,754,17
"China",2020-04-03,845,4,173,668
"China",2020-04-03,937,1,935,1
"China",2020-04-03,990,6,984,0
"China",2020-04-03,1019,4,1014,1
"China",2020-04-03,1260,1,1228,31
"China",2020-04-03,1276,22,1251,3
"China",2020-04-03,1514,8,1368,138
"China",2020-04-03,67802,3203,63612,987
"China",2020-04-04,1,0,1,0
"China",2020-04-04,18,0,18,0
"China",2020-04-04,43,0,10,33
"China",2020-04-04,75,0,75,0
"China",2020-04-04,76,3,73,0
"China",2020-04-04,98,1,92,5
"China",2020-04-04,117,1,74,42
"China",2020-04-04,137,0,133,4
"China",2020-04-04,138,2,131,5
"China",2020-04-04,141,2,125,14
"China",2020-04-04,146,2,144,0
"China",2020-04-04,168,6,162,0
"China",2020-04-04,180,3,144,33
"China",2020-04-04,184,2,172,10
"China",2020-04-04,254,2,252,0
"China",2020-04-04,256,3,245,8
"China",2020-04-04,326,6,310,10
"China",2020-04-04,350,1,301,48
"China",2020-04-04,491,13,469,9
"China",2020-04-04,529,6,356,167
"China",2020-04-04,557,3,538,16
"China",2020-04-04,579,6,570,3
"China",2020-04-04,585,8,438,139
"China",2020-04-04,651,0,632,19
"China",2020-04-04,778,7,755,16
"China",2020-04-04,862,4,173,685
"China",2020-04-04,937,1,935,1
"China",2020-04-04,990,6,984,0
"China",2020-04-04,1019,4,1014,1
"China",2020-04-04,1262,1,1229,32
"China",2020-04-04,1276,22,1251,3
"China",2020-04-04,1516,8,1378,130
"China",2020-04-04,67803,3207,63762,834
"China",2020-04-05,1,0,1,0
"China",2020-04-05,18,0,18,0
"China",2020-04-05,44,0,10,34
"China",2020-04-05,75,0,75,0
"China",2020-04-05,76,3,73,0
"China",2020-04-05,98,1,92,5
"China",2020-04-05,117,1,74,42
"China",2020-04-05,138,0,133,5
"China",2020-04-05,138,2,131,5
"China",2020-04-05,142,2,126,14
"China",2020-04-05,146,2,144,0
"China",2020-04-05,168,6,162,0
"China",2020-04-05,180,3,144,33
"China",2020-04-05,184,2,172,10
"China",2020-04-05,254,2,252,0
"China",2020-04-05,256,3,245,8
"China",2020-04-05,327,6,310,11
"China",2020-04-05,350,1,303,46
"China",2020-04-05,504,13,469,22
"China",2020-04-05,531,6,383,142
"China",2020-04-05,558,3,539,16
"China",2020-04-05,579,6,570,3
"China",2020-04-05,586,8,441,137
"China",2020-04-05,651,0,633,18
"China",2020-04-05,779,7,755,17
"China",2020-04-05,890,4,206,680
"China",2020-04-05,937,1,935,1
"China",2020-04-05,990,6,984,0
"China",2020-04-05,1019,4,1014,1
"China",2020-04-05,1263,1,1230,32
"China",2020-04-05,1276,22,1251,3
"China",2020-04-05,1524,8,1387,129
"China",2020-04-05,67803,3210,63945,648
"China",2020-04-06,1,0,1,0
"China",2020-04-06,18,0,18,0
"China",2020-04-06,44,0,10,34
"China",2020-04-06,75,0,75,0
"China",2020-04-06,76,3,73,0
"China",2020-04-06,98,1,92,5
"China",2020-04-06,118,1,74,43
"China",2020-04-06,138,0,133,5
"China",2020-04-06,139,2,132,5
"China",2020-04-06,142,2,128,12
"China",2020-04-06,146,2,144,0
"China",2020-04-06,168,6,162,0
"China",2020-04-06,180,3,144,33
"China",2020-04-06,184,2,172,10
"China",2020-04-06,254,2,252,0
"China",2020-04-06,256,3,246,7
"China",2020-04-06,327,6,310,11
"China",2020-04-06,350,1,305,44
"China",2020-04-06,524,13,469,42
"China",2020-04-06,536,6,389,141
"China",2020-04-06,559,3,540,16
"China",2020-04-06,579,6,570,3
"China",2020-04-06,587,8,443,136
"China",2020-04-06,651,0,633,18
"China",2020-04-06,780,7,755,18
"China",2020-04-06,914,4,216,694
"China",2020-04-06,937,1,935,1
"China",2020-04-06,990,6,984,0
"China",2020-04-06,1019,4,1014,1
"China",2020-04-06,1264,1,1230,33
"China",2020-04-06,1276,22,1252,2
"China",2020-04-06,1532,8,1395,129
"China",2020-04-06,67803,3212,64014,577
"China",2020-04-07,1,0,1,0
"China",2020-04-07,18,0,18,0
"China",2020-04-07,44,0,10,34
"China",2020-04-07,75,0,75,0
"China",2020-04-07,76,3,73,0
"China",2020-04-07,98,1,92,5
"China",2020-04-07,121,1,74,46
"China",2020-04-07,138,0,133,5
"China",2020-04-07,139,2,132,5
"China",2020-04-07,144,2,130,12
"China",2020-04-07,146,2,144,0
"China",2020-04-07,168,6,162,0
"China",2020-04-07,180,3,151,26
"China",2020-04-07,184,2,173,9
"China",2020-04-07,254,2,252,0
"China",2020-04-07,256,3,246,7
"China",2020-04-07,327,6,312,9
"China",2020-04-07,351,1,305,45
"China",2020-04-07,538,6,406,126
"China",2020-04-07,544,13,469,62
"China",2020-04-07,560,3,541,16
"China",2020-04-07,579,6,570,3
"China",2020-04-07,587,8,448,131
"China",2020-04-07,651,0,633,18
"China",2020-04-07,781,7,755,19
"China",2020-04-07,935,4,216,715
"China",2020-04-07,937,1,935,1
"China",2020-04-07,990,6,984,0
"China",2020-04-07,1019,4,1014,1
"China",2020-04-07,1265,1,1230,34
"China",2020-04-07,1276,22,1252,2
"China",2020-04-07,1533,8,1401,124
"China",2020-04-07,67803,3212,64073,518
"China",2020-04-08,1,0,1,0
"China",2020-04-08,18,0,18,0
"China",2020-04-08,45,0,10,35
"China",2020-04-08,75,0,75,0
"China",2020-04-08,76,3,73,0
"China",2020-04-08,98,1,93,4
"China",2020-04-08,124,1,74,49
"China",2020-04-08,139,2,133,4
"China",2020-04-08,144,2,131,11
"China",2020-04-08,146,2,144,0
"China",2020-04-08,163,0,134,29
"China",2020-04-08,168,6,162,0
"China",2020-04-08,180,3,152,25
"China",2020-04-08,184,2,173,9
"China",2020-04-08,254,2,252,0
"China",2020-04-08,256,3,246,7
"China",2020-04-08,327,6,312,9
"China",2020-04-08,351,1,308,42
"China",2020-04-08,543,7,418,118
"China",2020-04-08,560,3,541,16
"China",2020-04-08,569,13,470,86
"China",2020-04-08,579,6,570,3
"China",2020-04-08,588,8,455,125
"China",2020-04-08,651,0,633,18
"China",2020-04-08,783,7,755,21
"China",2020-04-08,937,1,935,1
"China",2020-04-08,960,4,264,692
"China",2020-04-08,990,6,984,0
"China",2020-04-08,1019,4,1014,1
"China",2020-04-08,1266,1,1232,33
"China",2020-04-08,1276,22,1252,2
"China",2020-04-08,1536,8,1411,117
"China",2020-04-08,67803,3213,64142,448
"China",2020-04-09,1,0,1,0
"China",2020-04-09,18,0,18,0
"China",2020-04-09,45,0,10,35
"China",2020-04-09,75,0,75,0
"China",2020-04-09,76,3,73,0
"China",2020-04-09,98,1,93,4
"China",2020-04-09,126,1,79,46
"China",2020-04-09,139,2,135,2
"China",2020-04-09,144,2,132,10
"China",2020-04-09,146,2,144,0
"China",2020-04-09,166,0,134,32
"China",2020-04-09,168,6,162,0
"China",2020-04-09,182,3,152,27
"China",2020-04-09,184,2,173,9
"China",2020-04-09,254,2,252,0
"China",2020-04-09,256,3,246,7
"China",2020-04-09,327,6,313,8
"China",2020-04-09,351,1,308,42
"China",2020-04-09,552,7,422,123
"China",2020-04-09,560,3,541,16
"China",2020-04-09,579,6,570,3
"China",2020-04-09,588,8,464,116
"China",2020-04-09,609,13,470,126
"China",2020-04-09,651,0,633,18
"China",2020-04-09,783,7,756,20
"China",2020-04-09,937,1,935,1
"China",2020-04-09,973,4,293,676
"China",2020-04-09,991,6,984,1
"China",2020-04-09,1019,4,1014,1
"China",2020-04-09,1267,1,1235,31
"China",2020-04-09,1276,22,1252,2
"China",2020-04-09,1539,8,1423,108
"China",2020-04-09,67803,3215,64187,401
"China",2020-04-10,1,0,1,0
"China",2020-04-10,18,0,18,0
"China",2020-04-10,45,0,10,35
"China",2020-04-10,75,0,75,0
"China",2020-04-10,76,3,73,0
"China",2020-04-10,98,1,95,2
"China",2020-04-10,128,1,79,48
"China",2020-04-10,139,2,135,2
"China",2020-04-10,144,2,132,10
"China",2020-04-10,146,2,144,0
"China",2020-04-10,168,0,134,34
"China",2020-04-10,168,6,162,0
"China",2020-04-10,183,3,158,22
"China",2020-04-10,184,2,173,9
"China",2020-04-10,254,2,252,0
"China",2020-04-10,256,3,246,7
"China",2020-04-10,327,6,313,8
"China",2020-04-10,351,1,311,39
"China",2020-04-10,555,7,435,113
"China",2020-04-10,560,3,546,11
"China",2020-04-10,579,6,570,3
"China",2020-04-10,588,8,469,111
"China",2020-04-10,638,13,470,155
"China",2020-04-10,651,0,634,17
"China",2020-04-10,783,7,756,20
"China",2020-04-10,937,1,936,0
"China",2020-04-10,989,4,309,676
"China",2020-04-10,991,6,984,1
"China",2020-04-10,1019,4,1014,1
"China",2020-04-10,1267,1,1235,31
"China",2020-04-10,1276,22,1252,2
"China",2020-04-10,1544,8,1434,102
"China",2020-04-10,67803,3216,64236,351
"China",2020-04-11,1,0,1,0
"China",2020-04-11,18,0,18,0
"China",2020-04-11,45,0,10,35
"China",2020-04-11,75,0,75,0
"China",2020-04-11,76,3,73,0
"China",2020-04-11,98,1,96,1
"China",2020-04-11,139,2,135,2
"China",2020-04-11,145,2,133,10
"China",2020-04-11,146,2,144,0
"China",2020-04-11,155,1,79,75
"China",2020-04-11,168,6,162,0
"China",2020-04-11,172,0,135,37
"China",2020-04-11,183,3,161,19
"China",2020-04-11,184,2,174,8
"China",2020-04-11,254,2,252,0
"China",2020-04-11,256,3,248,5
"China",2020-04-11,327,6,313,8
"China",2020-04-11,351,1,317,33
"China",2020-04-11,555,7,438,110
"China",2020-04-11,560,3,547,10
"China",2020-04-11,579,6,570,3
"China",2020-04-11,589,8,474,107
"China",2020-04-11,652,0,636,16
"China",2020-04-11,661,13,470,178
"China",2020-04-11,784,7,757,20
"China",2020-04-11,937,1,936,0
"China",2020-04-11,991,6,984,1
"China",2020-04-11,1000,4,336,660
"China",2020-04-11,1019,4,1014,1
"China",2020-04-11,1267,1,1236,30
"China",2020-04-11,1276,22,1252,2
"China",2020-04-11,1548,8,1437,103
"China",2020-04-11,67803,3219,64264,320
"China",2020-04-12,1,0,1,0
"China",2020-04-12,18,0,18,0
"China",2020-04-12,45,0,13,32
"China",2020-04-12,75,0,75,0
"China",2020-04-12,76,3,73,0
"China",2020-04-12,99,1,96,2
"China",2020-04-12,139,2,135,2
"China",2020-04-12,145,2,136,7
"China",2020-04-12,146,2,144,0
"China",2020-04-12,168,6,162,0
"China",2020-04-12,172,0,135,37
"China",2020-04-12,183,3,161,19
"China",2020-04-12,184,2,174,8
"China",2020-04-12,189,1,83,105
"China",2020-04-12,254,2,252,0
"China",2020-04-12,256,3,248,5
"China",2020-04-12,327,6,313,8
"China",2020-04-12,352,1,321,30
"China",2020-04-12,560,3,547,10
"China",2020-04-12,579,6,570,3
"China",2020-04-12,589,8,479,102
"China",2020-04-12,607,7,446,154
"China",2020-04-12,653,0,638,15
"China",2020-04-12,684,13,470,201
"China",2020-04-12,784,7,757,20
"China",2020-04-12,937,1,936,0
"China",2020-04-12,991,6,984,1
"China",2020-04-12,1004,4,360,640
"China",2020-04-12,1019,4,1014,1
